2722,24.1848,24.1848,21.0303,4.0141,11.5166,26.8720,24.3238,21.7756,19.2274,16.6792,12.4025,7.4415,2.4805,2.2762,2.0719,1.8676,3.5306,3.0800,2.6294,2.1788,8.6374,9.2633,9.8892,10.5151
19585,61.8304,61.9269,61.5882,61.7503,61.7636,62.0177,61.5274,61.7961,61.5899,61.6967,61.6028,61.4710,61.6599,62.0412,61.4934,62.2838,61.9118,62.8133,62.7709,61.2691,62.4940,62.3257,62.2498,62.5424
18810,31.6130,37.3017,29.8077,54.3744,38.7915,41.3028,47.1245,38.4585,48.8618,43.7418,35.1675,46.5044,39.6004,36.8160,42.5824,42.0754,36.2868,41.0969,18.7997,33.3428,47.1245,41.4828,39.1833,37.4004
6884,18.3109,17.9542,21.6011,37.3641,34.5618,13.4482,37.0305,22.6635,26.0844,10.5801,7.4326,47.6714,22.2979,34.5618,11.8160,30.0537,30.9509,18.1904,30.0537,29.7340,29.4143,18.1904,16.0753,36.3808
6577,51.6958,56.8086,55.8120,51.5669,51.6098,54.3214,51.8687,43.4419,30.4093,57.5998,50.6432,43.6866,46.6779,50.3531,46.3633,42.3736,40.3348,45.9518,39.0526,43.5517,45.5470,43.2601,42.2294,46.2258
13703,27.6850,24.4619,27.3158,27.2251,11.7741,21.3776,31.2777,24.0315,20.9763,35.6294,26.6063,25.6086,27.1950,33.0434,19.1466,41.8100,16.1314,31.5183,33.8626,30.8073,44.5367,33.5850,12.6462,39.3978
2751,30.6960,30.6960,33.4865,26.3109,36.8352,33.7656,30.6960,30.6960,30.6960,27.6264,36.8352,30.6960,30.6960,33.7656,36.8352,26.3109,25.1669,24.0230,30.6960,16.7433,16.7433,20.4640,26.3109,26.3109
16136,33.5603,33.1589,33.3508,31.3205,33.1851,37.4146,34.5142,36.0027,36.3456,35.0365,36.9795,37.8600,36.8723,35.1584,34.2780,37.7850,35.5154,35.3360,32.0696,35.3360,34.0740,31.5396,30.7765,33.8323
6092,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815,16.7815
8474,56.6165,56.0320,56.1825,56.4643,56.9747,56.0639,56.7919,56.6647,56.6738,56.8431,56.3865,56.5456,56.5763,56.6513,57.0498,56.1455,53.9871,56.3010,56.8104,56.5212,57.3409,56.6400,57.5099,57.0980
18344,29.9590,43.3378,36.2230,27.9629,35.0231,37.9583,36.9086,28.3906,31.1304,6.5456,41.8745,40.6948,23.1141,13.1826,38.9809,40.8679,31.0845,36.3019,38.9099,35.1905,39.9711,17.6850,42.5680,41.9523
1014508,21.2056,34.8377,13.4237,28.1382,26.1486,24.1590,22.1695,22.0040,21.8386,12.3999,13.6746,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899,28.6899
7807,18.1947,17.9065,17.6182,17.3300,17.0418,16.7535,17.0990,17.4444,16.8872,16.3299,15.7727,15.2154,14.6582,14.1009,12.5524,11.0040,9.4555,7.9070,7.1397,8.4951,9.8506,11.2060,11.2060,11.2060
1005521,24.5897,29.3252,12.4308,22.3868,28.3306,21.0513,30.0949,27.9247,18.7739,17.4031,18.6462,21.5460,24.4458,21.0946,18.3190,25.9195,14.6822,24.8827,23.3773,21.6411,27.1217,20.8837,20.8837,20.8837
1009563,24.9986,38.8641,41.5888,29.2690,42.0097,25.6587,25.0087,40.1926,25.8810,34.7343,29.8513,24.6180,30.7694,35.9714,19.0100,45.8408,9.1919,43.7555,22.4361,20.4990,17.5623,27.7190,38.4530,38.4530
20541,42.3834,20.5025,30.2580,9.5401,37.5208,32.5323,51.0101,38.1731,30.4176,9.6390,47.8352,30.6277,22.9099,27.2536,41.9719,18.7961,30.8243,25.9646,26.2404,16.2279,23.4792,33.2801,43.0811,52.8820
5212,30.4243,26.3115,24.7212,21.9203,23.0132,22.8198,22.6265,7.0516,40.9513,4.9862,28.5934,37.3965,37.5268,30.9488,34.5198,31.5533,25.3615,27.4051,9.9356,25.1249,45.2529,26.4841,34.0829,26.0150
21321,27.7525,32.1535,16.3066,21.4134,24.9889,28.5644,17.5267,12.1291,21.4381,30.7015,28.1660,12.8908,22.7007,29.8188,25.4323,11.3879,36.7063,27.5724,28.6702,22.1328,28.9923,34.2016,26.8876,25.6961
1019992,36.5261,11.8173,13.1196,16.4667,15.9124,14.5294,13.1464,18.4730,17.1887,17.9383,18.6878,16.0849,22.7964,16.8288,7.6714,11.9253,16.1793,18.0256,19.8719,21.7182,21.7182,21.7182,21.7182,21.7182
10443,48.9731,42.5880,46.8152,44.9516,39.2356,41.7944,44.1262,44.3391,46.2150,44.7798,40.4576,50.0663,36.6898,37.4327,39.0472,39.0232,42.3468,37.8454,38.3672,43.8937,54.1257,41.1503,33.1473,38.0451
1007350,32.0943,33.7118,28.6085,31.7167,30.8779,29.5017,32.7983,34.6733,25.6532,5.3028,14.6144,29.9299,33.2829,5.9619,33.0327,13.3480,34.0125,33.9822,30.6989,30.4780,33.3054,30.6989,27.9173,23.5941
1015193,13.6726,19.1462,14.0685,14.4212,23.7567,10.1651,23.9327,21.3919,15.7103,17.6738,20.9144,23.9022,20.2953,16.0165,15.2284,17.8674,18.2797,12.9654,27.1584,17.3512,11.0752,24.3526,27.3367,26.0268
