1013807,Bidirection,169.8750,175.7500,171.5000,167.2500,163.0000,158.7500,160.9375,163.1250,165.3125,167.5000,169.1250,170.7500,172.3750,174.0000,183.1250,192.2500,201.3750,210.5000,200.9375,191.3750,181.8125,172.2500,157.7500,143.2500
1007665,Single,113.1875,114.0000,113.1250,112.2500,111.3750,110.5000,112.0625,113.6250,115.1875,116.7500,118.9375,121.1250,123.3125,125.5000,127.6875,129.8750,132.0625,134.2500,132.3125,130.3750,128.4375,126.5000,119.1875,111.8750
8245,Single,168.0000,168.0000,168.5625,169.1250,169.6875,170.2500,181.3750,192.5000,203.6250,214.7500,234.7500,254.7500,274.7500,294.7500,301.8125,308.8750,315.9375,323.0000,324.1875,325.3750,326.5625,327.7500,327.7500,327.7500
1007671,Bidirection,62.1250,61.7500,59.6250,57.5000,55.3750,53.2500,57.1875,61.1250,65.0625,69.0000,72.1250,75.2500,78.3750,81.5000,86.7500,92.0000,97.2500,102.5000,103.9375,105.3750,106.8125,108.2500,101.6250,95.0000
20537,Bidirection,11.8125,12.2500,12.0625,11.8750,11.6875,11.5000,12.0000,12.5000,13.0000,13.5000,14.8750,16.2500,17.6250,19.0000,18.7500,18.5000,18.2500,18.0000,17.6250,17.2500,16.8750,16.5000,16.8125,17.1250
4160,Bidirection,55.3125,54.7500,55.4375,56.1250,56.8125,57.5000,59.2500,61.0000,62.7500,64.5000,71.5625,78.6250,85.6875,92.7500,99.8125,106.8750,113.9375,121.0000,114.8125,108.6250,102.4375,96.2500,92.1250,88.0000
16395,Single,397.0000,394.2500,395.8750,397.5000,399.1250,400.7500,404.1875,407.6250,411.0625,414.5000,431.1250,447.7500,464.3750,481.0000,503.3125,525.6250,547.9375,570.2500,607.6250,645.0000,682.3750,719.7500,668.3750,617.0000
10308,Bidirection,26.6250,25.7500,27.1250,28.5000,29.8750,31.2500,30.0625,28.8750,27.6875,26.5000,30.0625,33.6250,37.1875,40.7500,42.8125,44.8750,46.9375,49.0000,47.8750,46.7500,45.6250,44.5000,42.8750,41.2500
1003592,Single,144.5000,144.5000,145.4375,146.3750,147.3125,148.2500,143.9375,139.6250,135.3125,131.0000,137.1250,143.2500,149.3750,155.5000,151.6875,147.8750,144.0625,140.2500,144.8125,149.3750,153.9375,158.5000,158.5000,158.5000
18506,Single,157.3125,159.5000,162.6875,165.8750,169.0625,172.2500,169.9375,167.6250,165.3125,163.0000,167.7500,172.5000,177.2500,182.0000,189.4375,196.8750,204.3125,211.7500,206.8750,202.0000,197.1250,192.2500,176.0625,159.8750
8269,Single,188.0000,188.0000,188.4375,188.8750,189.3125,189.7500,192.5625,195.3750,198.1875,201.0000,197.2500,193.5000,189.7500,186.0000,200.3125,214.6250,228.9375,243.2500,248.0000,252.7500,257.5000,262.2500,262.2500,262.2500
5816,Bidirection,11.6250,12.2500,11.6250,11.0000,10.3750,9.7500,11.0000,12.2500,13.5000,14.7500,17.1875,19.6250,22.0625,24.5000,23.5000,22.5000,21.5000,20.5000,20.6250,20.7500,20.8750,21.0000,20.3750,19.7500
1019986,Bidirection,251.5000,253.7500,254.4375,255.1250,255.8125,256.5000,254.7500,253.0000,251.2500,249.5000,252.8125,256.1250,259.4375,262.7500,264.8750,267.0000,269.1250,271.2500,267.0000,262.7500,258.5000,254.2500,239.1875,224.1250
8277,Bidirection,297.7500,302.0000,299.7500,297.5000,295.2500,293.0000,300.6250,308.2500,315.8750,323.5000,338.4375,353.3750,368.3125,383.2500,391.8750,400.5000,409.1250,417.7500,416.5625,415.3750,414.1875,413.0000,395.4375,377.8750
2135,Bidirection,18.7500,18.7500,19.0625,19.3750,19.6875,20.0000,19.1250,18.2500,17.3750,16.5000,16.9375,17.3750,17.8125,18.2500,18.3750,18.5000,18.6250,18.7500,19.0000,19.2500,19.5000,19.7500,19.7500,19.7500
1007706,Single,219.8750,225.7500,222.9375,220.1250,217.3125,214.5000,216.1875,217.8750,219.5625,221.2500,224.8125,228.3750,231.9375,235.5000,240.4375,245.3750,250.3125,255.2500,268.4375,281.6250,294.8125,308.0000,283.1250,258.2500
1005661,Single,151.0000,151.0000,156.0625,161.1250,166.1875,171.2500,181.3125,191.3750,201.4375,211.5000,224.4375,237.3750,250.3125,263.2500,274.0625,284.8750,295.6875,306.5000,300.0000,293.5000,287.0000,280.5000,280.5000,280.5000
1007711,Single,240.0000,240.0000,243.1875,246.3750,249.5625,252.7500,252.5625,252.3750,252.1875,252.0000,255.1875,258.3750,261.5625,264.7500,269.8125,274.8750,279.9375,285.0000,285.0625,285.1250,285.1875,285.2500,285.2500,285.2500
12304,Bidirection,140.1875,144.0000,149.8125,155.6250,161.4375,167.2500,183.3125,199.3750,215.4375,231.5000,236.0000,240.5000,245.0000,249.5000,244.0625,238.6250,233.1875,227.7500,210.5000,193.2500,176.0000,158.7500,147.3125,135.8750
1013859,Bidirection,163.5000,163.5000,161.3750,159.2500,157.1250,155.0000,158.0000,161.0000,164.0000,167.0000,166.3125,165.6250,164.9375,164.2500,168.9375,173.6250,178.3125,183.0000,177.6875,172.3750,167.0625,161.7500,161.7500,161.7500
2149,Bidirection,15.7500,14.5000,14.3750,14.2500,14.1250,14.0000,12.3125,10.6250,8.9375,7.2500,10.0000,12.7500,15.5000,18.2500,21.3750,24.5000,27.6250,30.7500,30.3125,29.8750,29.4375,29.0000,27.3125,25.6250
1005670,Single,165.2500,165.2500,161.0625,156.8750,152.6875,148.5000,148.6875,148.8750,149.0625,149.2500,151.1875,153.1250,155.0625,157.0000,166.2500,175.5000,184.7500,194.0000,190.5000,187.0000,183.5000,180.0000,180.0000,180.0000
1013863,Bidirection,275.8750,282.2500,278.8125,275.3750,271.9375,268.5000,271.4375,274.3750,277.3125,280.2500,287.8750,295.5000,303.1250,310.7500,311.0000,311.2500,311.5000,311.7500,304.5000,297.2500,290.0000,282.7500,267.5000,252.2500
8305,Single,201.7500,201.7500,196.2500,190.7500,185.2500,179.7500,188.3750,197.0000,205.6250,214.2500,233.0625,251.8750,270.6875,289.5000,293.3750,297.2500,301.1250,305.0000,298.3750,291.7500,285.1250,278.5000,278.5000,278.5000
1021165,Bidirection,48.3125,49.7500,48.2500,46.7500,45.2500,43.7500,45.0000,46.2500,47.5000,48.7500,52.7500,56.7500,60.7500,64.7500,66.8125,68.8750,70.9375,73.0000,71.4375,69.8750,68.3125,66.7500,62.9375,59.1250
1020020,Bidirection,171.0000,171.0000,169.5000,168.0000,166.5000,165.0000,169.3125,173.6250,177.9375,182.2500,186.3125,190.3750,194.4375,198.5000,200.8125,203.1250,205.4375,207.7500,201.7500,195.7500,189.7500,183.7500,183.7500,183.7500
1003649,Single,66.7500,66.7500,70.2500,73.7500,77.2500,80.7500,88.3750,96.0000,103.6250,111.2500,127.8750,144.5000,161.1250,177.7500,185.6250,193.5000,201.3750,209.2500,205.9375,202.6250,199.3125,196.0000,196.0000,196.0000
1015939,Bidirection,4.0000,4.0000,3.6250,3.2500,2.8750,2.5000,3.1250,3.7500,4.3750,5.0000,5.1250,5.2500,5.3750,5.5000,6.3750,7.2500,8.1250,9.0000,8.1250,7.2500,6.3750,5.5000,5.5000,5.5000
2181,Bidirection,101.0000,101.0000,98.6250,96.2500,93.8750,91.5000,96.6250,101.7500,106.8750,112.0000,115.2500,118.5000,121.7500,125.0000,132.3125,139.6250,146.9375,154.2500,157.3750,160.5000,163.6250,166.7500,166.7500,166.7500
1007750,Bidirection,75.7500,74.7500,78.7500,82.7500,86.7500,90.7500,90.7500,90.7500,90.7500,90.7500,90.0625,89.3750,88.6875,88.0000,92.0000,96.0000,100.0000,104.0000,107.0000,110.0000,113.0000,116.0000,110.3125,104.6250
8256,Bidirection,49.7500,50.7500,49.9375,49.1250,48.3125,47.5000,48.8750,50.2500,51.6250,53.0000,54.3750,55.7500,57.1250,58.5000,60.8750,63.2500,65.6250,68.0000,67.8125,67.6250,67.4375,67.2500,62.3125,57.3750
1003659,Single,176.7500,176.7500,181.2500,185.7500,190.2500,194.7500,207.9375,221.1250,234.3125,247.5000,259.1875,270.8750,282.5625,294.2500,307.1875,320.1250,333.0625,346.0000,344.0625,342.1250,340.1875,338.2500,338.2500,338.2500
2596,Bidirection,264.0625,265.2500,264.1250,263.0000,261.8750,260.7500,270.8125,280.8750,290.9375,301.0000,309.3750,317.7500,326.1250,334.5000,342.3750,350.2500,358.1250,366.0000,371.7500,377.5000,383.2500,389.0000,377.5625,366.1250
6290,Bidirection,69.5625,72.2500,75.3125,78.3750,81.4375,84.5000,87.6875,90.8750,94.0625,97.2500,107.6875,118.1250,128.5625,139.0000,139.1875,139.3750,139.5625,139.7500,135.1250,130.5000,125.8750,121.2500,114.7500,108.2500
1003667,Single,150.8750,155.2500,158.6875,162.1250,165.5625,169.0000,171.7500,174.5000,177.2500,180.0000,190.0000,200.0000,210.0000,220.0000,222.2500,224.5000,226.7500,229.0000,232.0000,235.0000,238.0000,241.0000,234.0000,227.0000
8340,Bidirection,64.1250,63.2500,61.5625,59.8750,58.1875,56.5000,62.3750,68.2500,74.1250,80.0000,86.7500,93.5000,100.2500,107.0000,110.1875,113.3750,116.5625,119.7500,122.4375,125.1250,127.8125,130.5000,121.8125,113.1250
1007765,Bidirection,127.5000,127.5000,129.8125,132.1250,134.4375,136.7500,140.0000,143.2500,146.5000,149.7500,160.0625,170.3750,180.6875,191.0000,204.6250,218.2500,231.8750,245.5000,251.8125,258.1250,264.4375,270.7500,270.7500,270.7500
8344,Single,159.2500,159.2500,157.4375,155.6250,153.8125,152.0000,156.8125,161.6250,166.4375,171.2500,174.6250,178.0000,181.3750,184.7500,192.8125,200.8750,208.9375,217.0000,219.5625,222.1250,224.6875,227.2500,227.2500,227.2500
8345,Bidirection,77.8750,78.0000,79.1250,80.2500,81.3750,82.5000,84.6250,86.7500,88.8750,91.0000,100.5000,110.0000,119.5000,129.0000,128.5625,128.1250,127.6875,127.2500,131.8125,136.3750,140.9375,145.5000,136.1875,126.8750
2415,Bidirection,131.5000,131.5000,131.4375,131.3750,131.3125,131.2500,132.6875,134.1250,135.5625,137.0000,139.8750,142.7500,145.6250,148.5000,162.6875,176.8750,191.0625,205.2500,206.8750,208.5000,210.1250,211.7500,211.7500,211.7500
1011868,Single,376.2500,376.2500,379.6875,383.1250,386.5625,390.0000,388.7500,387.5000,386.2500,385.0000,397.6250,410.2500,422.8750,435.5000,443.5000,451.5000,459.5000,467.5000,458.0000,448.5000,439.0000,429.5000,429.5000,429.5000
1003678,Single,260.5000,260.5000,265.5000,270.5000,275.5000,280.5000,284.8750,289.2500,293.6250,298.0000,312.3125,326.6250,340.9375,355.2500,365.4375,375.6250,385.8125,396.0000,389.6250,383.2500,376.8750,370.5000,370.5000,370.5000
1009825,Bidirection,31.1875,31.2500,32.0000,32.7500,33.5000,34.2500,34.6250,35.0000,35.3750,35.7500,39.7500,43.7500,47.7500,51.7500,51.6875,51.6250,51.5625,51.5000,50.0625,48.6250,47.1875,45.7500,42.5000,39.2500
6552,Single,650.1875,648.2500,651.0625,653.8750,656.6875,659.5000,679.8750,700.2500,720.6250,741.0000,761.1250,781.2500,801.3750,821.5000,869.3125,917.1250,964.9375,1012.7500,1006.5625,1000.3750,994.1875,988.0000,909.5625,831.1250
1020067,Bidirection,10.6875,11.2500,11.6875,12.1250,12.5625,13.0000,13.1250,13.2500,13.3750,13.5000,14.1250,14.7500,15.3750,16.0000,15.5625,15.1250,14.6875,14.2500,14.7500,15.2500,15.7500,16.2500,15.8125,15.3750
10371,Single,144.1875,146.2500,152.3125,158.3750,164.4375,170.5000,179.5000,188.5000,197.5000,206.5000,232.4375,258.3750,284.3125,310.2500,310.6250,311.0000,311.3750,311.7500,302.1250,292.5000,282.8750,273.2500,257.0625,240.8750
16554,Single,280.3750,291.7500,291.3750,291.0000,290.6250,290.2500,294.5625,298.8750,303.1875,307.5000,323.6875,339.8750,356.0625,372.2500,388.1250,404.0000,419.8750,435.7500,430.6875,425.6250,420.5625,415.5000,382.2500,349.0000
1007790,Bidirection,52.6250,51.7500,50.1250,48.5000,46.8750,45.2500,49.6875,54.1250,58.5625,63.0000,66.7500,70.5000,74.2500,78.0000,80.5625,83.1250,85.6875,88.2500,93.5625,98.8750,104.1875,109.5000,103.3750,97.2500
2227,Bidirection,111.5000,111.5000,111.9375,112.3750,112.8125,113.2500,115.3125,117.3750,119.4375,121.5000,123.9375,126.3750,128.8125,131.2500,137.2500,143.2500,149.2500,155.2500,150.1875,145.1250,140.0625,135.0000,135.0000,135.0000
1009844,Bidirection,8.3750,8.2500,10.0000,11.7500,13.5000,15.2500,14.2500,13.2500,12.2500,11.2500,12.6250,14.0000,15.3750,16.7500,16.3125,15.8750,15.4375,15.0000,15.5625,16.1250,16.6875,17.2500,16.0625,14.8750
18614,Bidirection,78.2500,79.2500,83.7500,88.2500,92.7500,97.2500,93.4375,89.6250,85.8125,82.0000,85.3750,88.7500,92.1250,95.5000,95.6250,95.7500,95.8750,96.0000,100.1875,104.3750,108.5625,112.7500,107.8125,102.8750
1007804,Bidirection,109.5000,109.5000,109.9375,110.3750,110.8125,111.2500,115.0000,118.7500,122.5000,126.2500,134.3750,142.5000,150.6250,158.7500,163.5000,168.2500,173.0000,177.7500,184.7500,191.7500,198.7500,205.7500,205.7500,205.7500
18622,Single,94.3125,98.0000,96.6250,95.2500,93.8750,92.5000,100.2500,108.0000,115.7500,123.5000,121.6875,119.8750,118.0625,116.2500,116.5625,116.8750,117.1875,117.5000,115.5625,113.6250,111.6875,109.7500,104.8125,99.8750
16575,Single,262.0625,268.7500,268.6875,268.6250,268.5625,268.5000,276.1250,283.7500,291.3750,299.0000,326.6250,354.2500,381.8750,409.5000,424.1875,438.8750,453.5625,468.2500,465.3750,462.5000,459.6250,456.7500,415.1250,373.5000
16305,Bidirection,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.2500,0.3750,0.5000,2.0625,3.6250,5.1875,6.7500,10.2500,13.7500,17.2500,20.7500,23.3125,25.8750,28.4375,31.0000,24.6875,18.3750
4290,Single,554.0000,554.0000,567.8750,581.7500,595.6250,609.5000,646.3125,683.1250,719.9375,756.7500,812.6250,868.5000,924.3750,980.2500,966.5625,952.8750,939.1875,925.5000,930.2500,935.0000,939.7500,944.5000,944.5000,944.5000
1005764,Single,118.5000,118.5000,118.1875,117.8750,117.5625,117.2500,129.6875,142.1250,154.5625,167.0000,178.7500,190.5000,202.2500,214.0000,216.9375,219.8750,222.8125,225.7500,229.6250,233.5000,237.3750,241.2500,241.2500,241.2500
1007815,Bidirection,65.8125,66.0000,65.0000,64.0000,63.0000,62.0000,66.0000,70.0000,74.0000,78.0000,86.0000,94.0000,102.0000,110.0000,115.6875,121.3750,127.0625,132.7500,139.3750,146.0000,152.6250,159.2500,148.1250,137.0000
1018057,Single,110.1250,111.0000,113.1875,115.3750,117.5625,119.7500,125.6875,131.6250,137.5625,143.5000,144.4375,145.3750,146.3125,147.2500,150.1875,153.1250,156.0625,159.0000,158.8125,158.6250,158.4375,158.2500,144.5000,130.7500
12491,Bidirection,49.2500,49.2500,47.9375,46.6250,45.3125,44.0000,46.6250,49.2500,51.8750,54.5000,56.1875,57.8750,59.5625,61.2500,60.8750,60.5000,60.1250,59.7500,59.2500,58.7500,58.2500,57.7500,57.7500,57.7500
1002530,Single,143.0000,143.0000,139.2500,135.5000,131.7500,128.0000,130.8125,133.6250,136.4375,139.2500,143.1875,147.1250,151.0625,155.0000,161.3125,167.6250,173.9375,180.2500,193.1875,206.1250,219.0625,232.0000,232.0000,232.0000
6353,Bidirection,127.8125,125.5000,120.4375,115.3750,110.3125,105.2500,107.0625,108.8750,110.6875,112.5000,132.1875,151.8750,171.5625,191.2500,207.2500,223.2500,239.2500,255.2500,254.0625,252.8750,251.6875,250.5000,233.1875,215.8750
3107,Single,171.7500,176.0000,176.0625,176.1250,176.1875,176.2500,182.1250,188.0000,193.8750,199.7500,206.1875,212.6250,219.0625,225.5000,232.1875,238.8750,245.5625,252.2500,250.3750,248.5000,246.6250,244.7500,226.3125,207.8750
1007828,Single,244.4375,250.2500,243.2500,236.2500,229.2500,222.2500,224.5625,226.8750,229.1875,231.5000,238.8125,246.1250,253.4375,260.7500,262.1250,263.5000,264.8750,266.2500,266.3750,266.5000,266.6250,266.7500,259.5000,252.2500
6357,Single,35.1875,37.2500,36.3125,35.3750,34.4375,33.5000,38.2500,43.0000,47.7500,52.5000,51.1875,49.8750,48.5625,47.2500,46.8750,46.5000,46.1250,45.7500,43.8125,41.8750,39.9375,38.0000,38.6875,39.3750
1005783,Bidirection,132.4375,137.0000,140.8125,144.6250,148.4375,152.2500,166.6250,181.0000,195.3750,209.7500,227.3125,244.8750,262.4375,280.0000,280.5000,281.0000,281.5000,282.0000,277.0000,272.0000,267.0000,262.0000,239.2500,216.5000
1003737,Bidirection,34.8125,34.7500,32.8750,31.0000,29.1250,27.2500,27.0625,26.8750,26.6875,26.5000,27.3125,28.1250,28.9375,29.7500,33.3125,36.8750,40.4375,44.0000,47.0625,50.1250,53.1875,56.2500,50.8125,45.3750
2268,Bidirection,84.0000,84.0000,86.0000,88.0000,90.0000,92.0000,98.1250,104.2500,110.3750,116.5000,127.6875,138.8750,150.0625,161.2500,183.5000,205.7500,228.0000,250.2500,244.5625,238.8750,233.1875,227.5000,227.5000,227.5000
1005790,Single,192.2500,192.2500,200.3750,208.5000,216.6250,224.7500,228.3750,232.0000,235.6250,239.2500,250.3125,261.3750,272.4375,283.5000,287.1875,290.8750,294.5625,298.2500,293.3125,288.3750,283.4375,278.5000,278.5000,278.5000
13510,Bidirection,47.5000,47.5000,44.1250,40.7500,37.3750,34.0000,34.6250,35.2500,35.8750,36.5000,37.5625,38.6250,39.6875,40.7500,40.6875,40.6250,40.5625,40.5000,40.9375,41.3750,41.8125,42.2500,42.2500,42.2500
1005795,Single,113.7500,113.7500,111.8750,110.0000,108.1250,106.2500,108.4375,110.6250,112.8125,115.0000,123.0625,131.1250,139.1875,147.2500,146.5000,145.7500,145.0000,144.2500,141.3125,138.3750,135.4375,132.5000,132.5000,132.5000
1008678,Single,414.9375,427.5000,421.4375,415.3750,409.3125,403.2500,399.8125,396.3750,392.9375,389.5000,399.8750,410.2500,420.6250,431.0000,448.5625,466.1250,483.6875,501.2500,521.4375,541.6250,561.8125,582.0000,552.8125,523.6250
18662,Single,80.6875,83.0000,84.8750,86.7500,88.6250,90.5000,94.1875,97.8750,101.5625,105.2500,108.6250,112.0000,115.3750,118.7500,119.4375,120.1250,120.8125,121.5000,121.1250,120.7500,120.3750,120.0000,112.8750,105.7500
11985,Single,40.8750,43.2500,41.7500,40.2500,38.7500,37.2500,39.3750,41.5000,43.6250,45.7500,45.9375,46.1250,46.3125,46.5000,45.5625,44.6250,43.6875,42.7500,45.1250,47.5000,49.8750,52.2500,51.0000,49.7500
1005801,Single,215.7500,215.7500,211.5625,207.3750,203.1875,199.0000,210.8125,222.6250,234.4375,246.2500,255.0000,263.7500,272.5000,281.2500,288.5000,295.7500,303.0000,310.2500,301.5000,292.7500,284.0000,275.2500,275.2500,275.2500
1003754,Bidirection,116.7500,124.5000,122.0625,119.6250,117.1875,114.7500,119.1875,123.6250,128.0625,132.5000,131.8125,131.1250,130.4375,129.7500,134.0000,138.2500,142.5000,146.7500,149.1875,151.6250,154.0625,156.5000,153.5000,150.5000
10483,Bidirection,7.5000,7.5000,7.1250,6.7500,6.3750,6.0000,6.0625,6.1250,6.1875,6.2500,6.5000,6.7500,7.0000,7.2500,7.1875,7.1250,7.0625,7.0000,7.3750,7.7500,8.1250,8.5000,8.5000,8.5000
2293,Single,348.5000,348.5000,354.0625,359.6250,365.1875,370.7500,413.5000,456.2500,499.0000,541.7500,570.0000,598.2500,626.5000,654.7500,680.0625,705.3750,730.6875,756.0000,748.3125,740.6250,732.9375,725.2500,725.2500,725.2500
18678,Bidirection,80.2500,80.2500,80.8125,81.3750,81.9375,82.5000,84.2500,86.0000,87.7500,89.5000,90.4375,91.3750,92.3125,93.2500,97.5625,101.8750,106.1875,110.5000,108.3125,106.1250,103.9375,101.7500,96.4375,91.1250
4345,Bidirection,6.6875,6.0000,6.0625,6.1250,6.1875,6.2500,7.3750,8.5000,9.6250,10.7500,11.0625,11.3750,11.6875,12.0000,13.5000,15.0000,16.5000,18.0000,17.8750,17.7500,17.6250,17.5000,15.7500,14.0000
6397,Single,166.2500,166.2500,164.4375,162.6250,160.8125,159.0000,158.1875,157.3750,156.5625,155.7500,163.5625,171.3750,179.1875,187.0000,194.8125,202.6250,210.4375,218.2500,223.1875,228.1250,233.0625,238.0000,238.0000,238.0000
1003775,Single,174.5000,174.5000,177.8125,181.1250,184.4375,187.7500,198.5625,209.3750,220.1875,231.0000,244.0625,257.1250,270.1875,283.2500,294.1875,305.1250,316.0625,327.0000,345.3750,363.7500,382.1250,400.5000,400.5000,400.5000
6400,Single,54.9375,54.2500,54.5000,54.7500,55.0000,55.2500,57.1250,59.0000,60.8750,62.7500,63.5625,64.3750,65.1875,66.0000,66.0000,66.0000,66.0000,66.0000,66.8750,67.7500,68.6250,69.5000,69.6875,69.8750
6401,Single,25.9375,27.5000,27.2500,27.0000,26.7500,26.5000,27.8125,29.1250,30.4375,31.7500,30.8750,30.0000,29.1250,28.2500,29.4375,30.6250,31.8125,33.0000,33.7500,34.5000,35.2500,36.0000,37.9375,39.8750
1009707,Bidirection,49.9375,51.5000,52.3750,53.2500,54.1250,55.0000,64.1250,73.2500,82.3750,91.5000,95.1875,98.8750,102.5625,106.2500,107.1875,108.1250,109.0625,110.0000,107.1250,104.2500,101.3750,98.5000,92.1250,85.7500
1005828,Bidirection,171.6875,175.5000,170.4375,165.3750,160.3125,155.2500,162.5625,169.8750,177.1875,184.5000,197.0000,209.5000,222.0000,234.5000,238.5625,242.6250,246.6875,250.7500,249.8750,249.0000,248.1250,247.2500,235.0000,222.7500
6405,Single,659.4375,667.0000,666.6875,666.3750,666.0625,665.7500,689.7500,713.7500,737.7500,761.7500,765.2500,768.7500,772.2500,775.7500,750.5000,725.2500,700.0000,674.7500,687.3125,699.8750,712.4375,725.0000,720.9375,716.8750
1005953,Single,109.7500,109.7500,109.7500,109.7500,109.7500,109.7500,109.7500,109.7500,109.7500,109.7500,112.2500,114.7500,117.2500,119.7500,122.6875,125.6250,128.5625,131.5000,127.4375,123.3750,119.3125,115.2500,115.2500,115.2500
2313,Bidirection,94.5000,94.5000,96.1875,97.8750,99.5625,101.2500,105.3750,109.5000,113.6250,117.7500,119.6875,121.6250,123.5625,125.5000,132.3750,139.2500,146.1250,153.0000,153.6250,154.2500,154.8750,155.5000,155.5000,155.5000
2316,Single,43.5000,43.5000,44.0625,44.6250,45.1875,45.7500,43.8125,41.8750,39.9375,38.0000,35.6250,33.2500,30.8750,28.5000,29.8125,31.1250,32.4375,33.7500,35.8125,37.8750,39.9375,42.0000,42.0000,42.0000
2319,Single,38.2500,38.2500,39.9375,41.6250,43.3125,45.0000,49.9375,54.8750,59.8125,64.7500,83.3750,102.0000,120.6250,139.2500,153.7500,168.2500,182.7500,197.2500,191.8125,186.3750,180.9375,175.5000,175.5000,175.5000
20756,Bidirection,100.8750,105.5000,104.0000,102.5000,101.0000,99.5000,104.8750,110.2500,115.6250,121.0000,124.7500,128.5000,132.2500,136.0000,138.5000,141.0000,143.5000,146.0000,147.2500,148.5000,149.7500,151.0000,137.9375,124.8750
