1005795,Single,7.7500,7.7500,7.3125,6.8750,6.4375,6.0000,7.0000,8.0000,9.0000,10.0000,8.5625,7.1250,5.6875,4.2500,4.4375,4.6250,4.8125,5.0000,4.6250,4.2500,3.8750,3.5000,3.5000,3.5000
1008678,Single,25.2500,26.2500,25.2500,24.2500,23.2500,22.2500,22.6875,23.1250,23.5625,24.0000,22.7500,21.5000,20.2500,19.0000,18.7500,18.5000,18.2500,18.0000,16.0625,14.1250,12.1875,10.2500,9.7500,9.2500
18662,Single,6.5625,6.2500,5.6875,5.1250,4.5625,4.0000,4.5625,5.1250,5.6875,6.2500,5.8125,5.3750,4.9375,4.5000,5.5000,6.5000,7.5000,8.5000,7.5000,6.5000,5.5000,4.5000,3.9375,3.3750
11985,Single,1.9375,1.5000,1.3125,1.1250,0.9375,0.7500,1.0000,1.2500,1.5000,1.7500,2.1250,2.5000,2.8750,3.2500,2.5000,1.7500,1.0000,0.2500,0.3125,0.3750,0.4375,0.5000,0.5000,0.5000
1005801,Single,15.5000,15.5000,15.3125,15.1250,14.9375,14.7500,14.8750,15.0000,15.1250,15.2500,15.1875,15.1250,15.0625,15.0000,14.7500,14.5000,14.2500,14.0000,12.1250,10.2500,8.3750,6.5000,6.5000,6.5000
1003754,Bidirection,5.1250,5.2500,4.8125,4.3750,3.9375,3.5000,3.7500,4.0000,4.2500,4.5000,5.1875,5.8750,6.5625,7.2500,6.0625,4.8750,3.6875,2.5000,2.3750,2.2500,2.1250,2.0000,2.3125,2.6250
10483,Bidirection,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.1250,0.1875,0.2500,0.2500,0.2500,0.2500,0.2500,0.1875,0.1250,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2293,Single,18.5000,18.5000,18.6250,18.7500,18.8750,19.0000,18.8125,18.6250,18.4375,18.2500,17.3125,16.3750,15.4375,14.5000,14.4375,14.3750,14.3125,14.2500,12.3125,10.3750,8.4375,6.5000,6.5000,6.5000
18678,Bidirection,4.5000,5.0000,4.2500,3.5000,2.7500,2.0000,2.4375,2.8750,3.3125,3.7500,4.5625,5.3750,6.1875,7.0000,6.0000,5.0000,4.0000,3.0000,2.6875,2.3750,2.0625,1.7500,1.7500,1.7500
4345,Bidirection,0.0625,0.0000,0.1250,0.2500,0.3750,0.5000,0.5000,0.5000,0.5000,0.5000,0.6250,0.7500,0.8750,1.0000,0.9375,0.8750,0.8125,0.7500,0.6875,0.6250,0.5625,0.5000,0.3750,0.2500
6397,Single,6.0000,6.0000,6.8750,7.7500,8.6250,9.5000,9.4375,9.3750,9.3125,9.2500,8.2500,7.2500,6.2500,5.2500,5.2500,5.2500,5.2500,5.2500,5.1250,5.0000,4.8750,4.7500,4.7500,4.7500
1003775,Single,4.7500,4.7500,4.6250,4.5000,4.3750,4.2500,4.2500,4.2500,4.2500,4.2500,4.3125,4.3750,4.4375,4.5000,4.1250,3.7500,3.3750,3.0000,2.7500,2.5000,2.2500,2.0000,2.0000,2.0000
6400,Single,4.5625,4.2500,4.1875,4.1250,4.0625,4.0000,4.1250,4.2500,4.3750,4.5000,4.6875,4.8750,5.0625,5.2500,4.5000,3.7500,3.0000,2.2500,1.8750,1.5000,1.1250,0.7500,0.9375,1.1250
6401,Single,2.6875,3.0000,2.6250,2.2500,1.8750,1.5000,1.8750,2.2500,2.6250,3.0000,2.8750,2.7500,2.6250,2.5000,2.6875,2.8750,3.0625,3.2500,2.8750,2.5000,2.1250,1.7500,1.6250,1.5000
1009707,Bidirection,6.8125,7.2500,7.2500,7.2500,7.2500,7.2500,7.3750,7.5000,7.6250,7.7500,7.8125,7.8750,7.9375,8.0000,7.9375,7.8750,7.8125,7.7500,7.0000,6.2500,5.5000,4.7500,4.6875,4.6250
1005828,Bidirection,11.5625,12.2500,11.2500,10.2500,9.2500,8.2500,9.0625,9.8750,10.6875,11.5000,12.4375,13.3750,14.3125,15.2500,14.5000,13.7500,13.0000,12.2500,12.5625,12.8750,13.1875,13.5000,12.7500,12.0000
6405,Single,39.9375,39.0000,39.4375,39.8750,40.3125,40.7500,39.5625,38.3750,37.1875,36.0000,33.1875,30.3750,27.5625,24.7500,22.4375,20.1250,17.8125,15.5000,15.7500,16.0000,16.2500,16.5000,15.6250,14.7500
1005953,Single,4.2500,4.2500,4.6875,5.1250,5.5625,6.0000,5.6875,5.3750,5.0625,4.7500,4.5625,4.3750,4.1875,4.0000,3.3125,2.6250,1.9375,1.2500,1.1875,1.1250,1.0625,1.0000,1.0000,1.0000
2313,Bidirection,5.5000,5.5000,5.8750,6.2500,6.6250,7.0000,6.5625,6.1250,5.6875,5.2500,4.8125,4.3750,3.9375,3.5000,3.3125,3.1250,2.9375,2.7500,2.4375,2.1250,1.8125,1.5000,1.5000,1.5000
2316,Single,1.0000,1.0000,1.2500,1.5000,1.7500,2.0000,1.6250,1.2500,0.8750,0.5000,0.5000,0.5000,0.5000,0.5000,0.6250,0.7500,0.8750,1.0000,0.8750,0.7500,0.6250,0.5000,0.5000,0.5000
2319,Single,0.7500,0.7500,0.7500,0.7500,0.7500,0.7500,0.8750,1.0000,1.1250,1.2500,1.4375,1.6250,1.8125,2.0000,1.6250,1.2500,0.8750,0.5000,0.5625,0.6250,0.6875,0.7500,0.7500,0.7500
